Gene	Length	logFC.treatmentWT	logFC.treatmentRT	logFC.treatmentDT	logCPM	F	PValue	FDR
AT1G34010	1201	0.462783795968282	0.394432204602914	0.174798470428017	2.50636292102399	4.21374198965769	0.0185482968435865	0.027673041235755
AT5G17530	2533	0.0150289306633086	0.052220450786509	0.18556988542746	4.34928931624467	4.21135319149871	0.0185862828829141	0.0277271618817553
AT4G24120	2741	0.180236475262028	0.0734526949749252	0.518795231630715	5.03504191435336	4.24957651632707	0.0185943556451937	0.0277366518123934
AT1G06870	1768	0.251652479890243	0.120959660314473	0.0402991765734904	3.86614679491088	4.21013071135934	0.0186057552792076	0.0277511021360315
AT2G27100	2654	0.0356495306557206	-0.0516229458109231	0.125093656736864	6.00056655678737	4.20950023523602	0.018615806583178	0.0277635389061899
AT2G20190	4905	0.0287883038914574	0.168272873272581	-0.0553458774610609	6.88035448201519	4.20914423789155	0.018621484653998	0.02776945176549
AT3G47833	852	-0.0872502212422714	-0.164153592851691	0.158355488812566	3.33396489196854	4.20824320536676	0.0186358643517454	0.0277883387200974
AT3G23430	2994	0.0556777378865318	-0.0550309308029052	-0.53412592315683	3.80913395097919	4.22616479960359	0.0186398789526025	0.0277900983268012
AT5G08500	2380	-0.106497174267702	-0.112909966923755	-0.240765196719128	5.04181420067139	4.20795453759918	0.0186404738021013	0.0277900983268012
AT2G23390	1949	-0.150189306002011	-0.0746276953417812	-0.152422919329255	4.83848964449173	4.20669969291179	0.0186605256443731	0.0278174336937412
AT1G27000	1504	-0.0324359911747209	0.0596705764217776	0.13878425824097	5.79005238578284	4.20560942445987	0.0186779667487621	0.0278399612057175
AT3G29185	1955	-0.215818049603159	-0.0298520832345629	-0.31935729751842	4.8148457535078	4.20554030072371	0.0186790731258698	0.0278399612057175
AT3G25770	1300	-0.82195372985808	-0.409981092139815	-1.25032411814072	6.42710175367759	4.33410761946345	0.0186923897529142	0.0278572469632625
AT5G10540	6105	-0.169077707155349	-0.0482063105022439	-0.0883342558325833	6.38772546011065	4.2006203645945	0.0187580044160728	0.0279524620790081
AT1G75335	462	-0.0351879674626928	-0.598409957329038	-0.401609886235037	1.68572787864568	4.20024095590016	0.0187641064297873	0.027958984362192
AT5G40450	9194	0.38951715735024	-0.0298059421304538	-0.0665278769802367	10.8419857315281	4.21355333986929	0.018768735720767	0.027961410489529
AT4G36130	1235	0.277638784634032	0.17332139215319	0.0730185518611478	6.27091185327453	4.19992527203611	0.0187691852110561	0.027961410489529
AT1G06210	1764	0.1988903265021	0.0415075392774008	0.255754584875186	4.70596001924284	4.19948154780259	0.0187763264665616	0.0279694782209159
AT1G26910	1047	0.285302676126747	0.20522584757812	-0.326252812009446	2.23267914118072	4.19880655245109	0.018787195464851	0.0279830968568
AT1G65890	1945	-1.36913764233433	-0.56248070070975	-2.10314752480751	2.57839719715888	4.3135159281256	0.0187969385103357	0.0279949275977392
AT3G29330	784	0.143580926743543	0.0746915186969668	0.472532891226037	1.67791361740885	4.19805532096523	0.0187993001173883	0.0279949275977392
AT4G10570	3476	-0.0906349618129503	-0.198444772431987	-0.144954952129516	4.30083408105575	4.1979920278079	0.018800320353785	0.0279949275977392
AT4G37680	2039	0.0792781964540505	0.0634161393294315	-0.0893980229751417	5.592003326609	4.19770303989575	0.0188049793817573	0.027999292681685
AT1G63855	1298	-0.410579972605926	-0.546887183920102	-0.557276653188612	1.56686911556255	4.19674118715923	0.0188204953338817	0.0280198206757506
AT3G11220	1938	-0.269793040530794	-0.384209990970925	-0.318440608495946	2.79215670370882	4.19445840895417	0.0188573755156803	0.0280721488915799
AT4G21540	2137	0.088528953501042	-0.0320574526730309	0.202278803550199	5.34789593745817	4.19426119550097	0.0188605653626961	0.0280743187760118
AT5G48660	1317	0.350136162858273	0.438390496933352	0.385755124987926	2.02911239316155	4.19399474683547	0.0188648759963372	0.0280781564214012
AT3G59930	716	-0.345461558661951	0.518992497859554	0.809150778485865	4.3993751854165	4.30786124337776	0.0188762167831726	0.0280924559600439
AT5G05700	2363	0.11983725060919	0.212042407122043	0.206765351136457	4.82959692573932	4.19315230138232	0.0188785122406285	0.0280932924326386
AT3G47370	910	0.21466222645191	-0.0470953651578703	0.0200391063775188	5.82465861069692	4.19211071871895	0.0188953866943546	0.0281158219018917
AT5G58590	1137	0.0561705825929998	-0.0751495425211631	0.102258948720372	5.44988503693267	4.19120047413632	0.0189101468480548	0.0281352015024717
AT5G08139	1818	0.157514047722344	-0.0720178356532049	0.22686456709781	3.73857725944169	4.19001540258978	0.0189293823428601	0.0281612355086042
AT1G72170	684	0.21096258211006	0.346478385170762	0.35468979161305	2.68084516943796	4.18847639292375	0.0189543946668597	0.0281958581336205
AT4G28240	1056	0.575318279617274	0.415170319063146	0.274230203007939	7.46619360907769	4.23362812247789	0.0189860614696067	0.0282403724520848
AT5G23510	1479	0.363072345374639	0.323162544291209	0.652036389090631	3.2071394918655	4.18800408161642	0.0190218859547395	0.0282910622803031
AT1G13950	941	0.441375990623938	0.034260948350347	0.0233703791698429	2.58932997976998	4.18414434925768	0.0190249938640432	0.0282930882322029
AT2G33110	1556	-0.223057677393728	0.00676210973296514	0.2626096167112	2.40720987916213	4.18390882335135	0.0190288404403911	0.0282962122229029
AT5G18820	2435	-0.360398078415735	-0.0551187684845131	-0.528985369107192	1.96653532363978	4.1833653969102	0.0190377188443263	0.0283068173678896
AT1G17880	803	0.0612997155892018	0.08530003534889	-0.132935391359861	7.08727127625395	4.18201691248124	0.0190597696759817	0.0283370045994529
AT1G21540	2181	-0.45567296164317	-0.353813584178642	-0.3381871814323	3.70034709071523	4.18091677462418	0.0190777801153618	0.0283611798137653
AT1G29785	2144	0.0792493706802898	-0.336125432147279	-0.0174807022421916	2.0862034738148	4.17968161611097	0.019098023123844	0.028387992824201
AT3G09100	3329	0.00765189270387123	-0.0360034575008361	0.129529103789523	6.0096456824851	4.17960255454643	0.0190993196615714	0.028387992824201
AT1G10320	2323	-0.225556712860929	-0.226413555993398	-0.202703237199415	4.70764339321303	4.17421594298167	0.0191878818243911	0.0285170106123711
AT1G08880	1103	0.191118818960116	-0.0831742564053978	-0.078678247916411	5.53706055720267	4.17237416328438	0.0192182655602455	0.0285595479492847
AT4G02930	1887	0.166671603832276	0.224129349224205	-0.161987152228534	5.20586744020031	4.17228864661509	0.019252757975979	0.0286075978106657
AT5G65760	1763	-0.235693943713959	-0.182638257725061	-0.040463253346493	4.74319747671734	4.17020427287107	0.0192541295069255	0.0286075978106657
AT5G52560	2406	0.111434156021472	0.162107802201928	-0.0837313235664446	4.59374578113043	4.16896112192399	0.0192747092084799	0.0286355497425827
AT5G36940	2292	0.282659672462599	0.0397315659937455	-0.179031582807435	4.66712579321584	4.17390077731696	0.0192918878760189	0.0286584442535874
AT5G23610	2373	-0.123427998806745	-0.0705610949040492	0.0572695483457556	5.56565558741339	4.16659590862812	0.0193139303689489	0.0286885592053483
AT2G27775	1029	-0.278401020501329	0.085023163397138	-0.531872686160903	1.4910502501059	4.16603087422834	0.0193233129375703	0.028699865540616
AT1G45332	3028	-0.262521983998607	-0.160783388590274	-0.204638971219263	4.67146870199016	4.16587305744387	0.0193259344220077	0.0287011288534297
AT3G51620	3329	-0.126154670707243	-0.208205777880278	-0.0532124673141517	5.1758636788771	4.16561264629329	0.0193302609434612	0.0287038993641727
AT5G02810	3233	0.116959195320831	0.0755335394842431	0.233393503002096	7.9592942459154	4.1655475814188	0.0193313421089619	0.0287038993641727
AT3G48060	5497	-0.0776096745561284	0.0537424516974745	0.106953516696518	5.95199264335829	4.16465529444646	0.0193461756611417	0.0287232932337965
AT5G36230	2104	-0.166343315558514	-0.160238997253095	-0.134133151328501	6.83076689939182	4.1634865105087	0.0193656245468806	0.0287478757132973
AT2G18840	1271	0.0383735052617662	-0.0438360865209158	0.260812271046421	3.99386861903493	4.16344711703368	0.0193662804367113	0.0287478757132973
AT4G35930	1706	0.294891373668555	-0.0131085921385011	-0.308944830621658	2.27625821410371	4.16312916659536	0.0193715751059747	0.0287531017256646
AT5G43980	1281	0.113209677371092	0.358613418888386	0.745525767776496	1.16050367859933	4.16272015448755	0.0193783885027863	0.0287605808117818
AT2G43500	4140	-0.0877408965665918	-0.247169955763088	0.118792667061998	4.13255106530653	4.1623583034653	0.0193844184620611	0.028766895889994
AT3G52950	2292	0.120530982712261	-0.0359689776923175	-0.10823037239672	4.40014234399062	4.1610812378934	0.0194057161141919	0.0287935272734174
AT5G18980	3022	-0.204034778198081	0.00131787963089643	-0.188733387077683	4.01506505211564	4.16106919363877	0.0194059170980156	0.0287935272734174
AT3G61020	1510	0.312251783990129	0.142663983297202	-0.00575013345374503	2.80484107548656	4.15966574509024	0.019429352162024	0.0288256600594949
AT1G47410	1261	-0.221111677357386	-0.26599984850169	-0.701323177285157	1.60561388913542	4.15822374387287	0.0194534631578292	0.0288587896932666
AT5G63950	3743	0.0653547151145183	0.231137094413826	0.25858313862098	3.37565494490179	4.15772198686284	0.0194618604466099	0.0288686044534328
AT5G10700	641	-0.178253614300501	-0.278714864950277	-0.401156504578597	2.73904494729728	4.15715977391824	0.0194712742112973	0.0288799250610867
AT3G48500	2538	-0.360786268493725	-0.150806947412695	-0.216070213603528	4.32624992424999	4.15541940890347	0.0195004466156723	0.0289205470626099
AT5G16780	4773	-0.175985477358657	-0.140199987336448	-0.107695071888015	6.24611523891552	4.15492938781637	0.0195086690660591	0.0289300942038265
AT5G61220	1104	-0.0114710435453898	-0.118133721772209	-0.315159615526152	3.67029836793598	4.15465015106046	0.0195133562920556	0.02893439756865
AT2G37950	1213	-0.216225884893806	0.280641516243238	0.746579820421367	1.09088634524497	4.15450657101102	0.0195157668834646	0.0289353246619989
AT1G62520	1147	-0.315104376098615	-0.635171260211428	-0.597059066630637	1.65172582397559	4.15383601866328	0.0195270292116007	0.0289493745364446
AT2G02450	1922	-0.424150512663885	-0.259410920026137	-0.158113494614236	3.27401550190004	4.15352834341331	0.0195321991751572	0.0289543905635939
AT1G02780	1109	0.0774690335792465	0.130805825542829	0.20444632207109	8.61672409753615	4.15204424187686	0.0195571579859305	0.0289887378340933
AT1G69800	1877	-0.228810481460925	-0.255844857592172	-0.285136998565342	3.57731546376746	4.15179488592555	0.0195613549323542	0.0289923072143268
AT3G27160	1350	0.106307418643714	0.159196675165199	-0.142506149646224	5.909973313031	4.15130659096523	0.0195695763430871	0.0290018401419544
AT5G15700	4300	0.00610845742409217	0.0868580407651843	-0.382912981783865	4.21487507862502	4.15383040041534	0.0195744626593424	0.0290064292145892
AT3G14075	2920	-0.0460851640212947	-0.0774048564114941	0.113560403908688	4.26046139526572	4.14989013121068	0.0195934465832402	0.0290319060865399
AT4G03150	729	0.0098526508106789	-0.283987250102043	-0.256927373321873	3.11429090257136	4.14874383755173	0.0196127872331187	0.0290579068184619
AT5G57290	842	0.165307544638646	0.152956463309075	0.290945314407132	5.93871032576332	4.14837334815019	0.0196190427080891	0.0290645178400365
AT1G36675	807	0.702102818413958	-0.30049217298628	-0.363078424397589	0.50272252797956	4.14599236714974	0.019659296030915	0.0291214889656374
AT2G26355	828	-0.51089897957211	-0.601265405370975	-0.611087937175541	5.61697332605472	4.22509051870724	0.0196746773073303	0.0291416098629046
AT3G15780	638	-0.221368481878133	-0.0365529122529796	-0.423181968790193	3.75682233252248	4.14434728011309	0.0196871608305003	0.0291574353997915
AT1G25320	2515	-0.237051341914317	-0.29723815494994	-0.436172894857359	2.28308644305139	4.14373647387953	0.0196975177524489	0.0291701087549287
AT1G45230	1193	-0.194714750605071	-0.193657244749851	-0.12546882161184	4.85023726203059	4.14317098631834	0.0197071115444121	0.0291790186815457
AT1G74240	1594	-0.0811057231788068	-0.216171687816054	-0.663022035821429	0.911707253452416	4.14316959853114	0.0197071350952181	0.0291790186815457
AT5G22830	1790	0.0645027577131299	0.0778409108157361	0.215842324756027	5.16935231805332	4.14153639506934	0.0197348719213929	0.0292174174869841
AT5G19200	1585	0.105541774293455	0.145219026023881	0.543542825669623	2.32711484246864	4.13854114107475	0.0197858513259146	0.0292902167006849
AT5G23340	1829	-0.321525409858417	-0.0486356057940569	-0.0307205865979827	4.09947949840597	4.13782533427835	0.0197980556631641	0.0293056067342132
AT4G07410	3769	-0.0946001470683403	-0.0827771667084974	-0.308560786866404	6.27735323372281	4.1372425981854	0.0198079972418526	0.0293176448674617
AT5G42765	997	-0.195755295473461	-0.267021813539397	-0.431809419136681	3.59778347629452	4.13685332051033	0.0198146414211793	0.02932480079564
AT2G17030	1596	-0.288924690640233	-0.326107337698507	-0.0854793648386535	2.9315621882012	4.13666657364217	0.0198178296740445	0.0293268412643572
AT4G22340	2109	0.0505658452304397	0.0367760866993876	-0.247213437973453	3.68922577028956	4.1341725136966	0.0198604634403583	0.0293872483317709
AT4G37020	1211	-0.282570923338392	-0.0632192756031029	-0.365953174799841	3.31997669096374	4.13255984168801	0.0198880839237143	0.0294254314544127
AT2G29510	3110	0.0338805395071321	0.414977316322433	0.0867967809306544	6.11919689848561	4.15546919951678	0.0199065879774993	0.0294501206162785
AT4G02360	717	-1.22284442873369	-0.516140193577097	-1.15578497575272	2.47685961303511	4.20934630481128	0.0199135234750585	0.029457692128539
AT2G25760	3316	-0.150641078113398	-0.210282411032974	-0.0909535724049235	5.93750575527439	4.13024842221576	0.0199277450777848	0.0294760394702618
AT1G20960	7183	-0.168942090736125	-0.0907674961040604	-0.152962092971057	7.79551710420398	4.13005710162417	0.0199310317722059	0.0294782106161837
AT3G04230	989	0.0689369479596587	-0.23735411972406	-0.0145884178491978	3.27319994284953	4.12991933622132	0.0199333988088982	0.0294790213063065
AT3G18773	1428	0.784829515454068	0.434137225084069	0.749006623237441	3.04798732338379	4.16274024638705	0.0199368630221711	0.0294814542883511
AT4G24972	1342	0.0975587278114278	-0.190242132804719	-0.296396871343643	4.36481630084832	4.12817238104725	0.0199634409984715	0.0295180629743845
AT5G48240	1633	0.163868743148913	-0.132568614469329	-0.152223304152794	4.04591939012161	4.12563317145211	0.020007195622704	0.0295800601584714
AT5G59800	1424	-0.157280273069228	0.0146083098753775	-0.412012718877548	2.23844546932887	4.12507404535958	0.0200168443057593	0.0295916259840774
AT2G25950	1005	-0.278702243478486	-0.146432178492687	-0.199107499906654	3.23851061343201	4.1232730403894	0.0200479582778761	0.0296349197199505
AT3G48430	4796	0.00382273302127507	0.00914160106471062	-0.138183875167571	5.38863846231767	4.12294651931993	0.0200536048701449	0.0296405630761914
AT5G48545	2222	0.0476389057111789	0.00446305281153782	-0.234116544171215	4.48915079836685	4.12265136569954	0.0200587105122582	0.029645405915755
AT3G03830	587	-0.808478968007547	-0.317311195668711	-1.64956577970639	-0.33305551266128	4.12137966151361	0.0200807249994589	0.0296752357131604
AT1G07970	2680	-0.0574264023349963	-0.0316119983270459	-0.237958264499048	3.64751892169981	4.12016866786744	0.0201017130315346	0.0297035433171117
AT4G25630	1339	0.392078581303032	0.296717259598837	-0.306834878271107	4.1483564915588	4.17412757573426	0.0201112754583417	0.0297126266615987
AT3G09740	1370	0.121592382886284	0.0850850708323131	0.176193013265886	6.53658893508028	4.1196028953868	0.0201115267771788	0.0297126266615987
AT1G43560	936	0.143728535249788	0.235643274890476	0.269870403947648	4.31225642364649	4.11898184278018	0.0201223054167594	0.0297258412076765
AT3G11410	1800	-0.122118425198503	-0.0688307088406538	-0.362560024164707	7.54129359869357	4.11545754466667	0.0201835906413883	0.0298136578130678
AT3G07770	3231	0.372144007077245	0.270086323848175	0.113530713748449	5.74671194498412	4.11653155777849	0.0202214436346147	0.0298668492651236
AT5G03220	850	0.109320342348469	0.269314791881775	-0.044454666839191	3.12756903275274	4.10991976457293	0.0202803007905572	0.0299510511128633
AT5G09225	780	-0.233186214934411	-0.242738027665425	0.14484281925993	4.04550239178855	4.10812476301593	0.0203117565707984	0.0299947734617704
AT2G43780	1322	0.232200194772776	0.267558124141075	0.502461713891603	2.64115247095215	4.10708683816505	0.0203299695515279	0.0300189337209925
AT5G54580	1000	0.141362880350495	0.204052438033888	-0.019829708536578	4.49792181350962	4.10695596706007	0.020332267276177	0.0300195914862895
AT3G04560	1825	-0.0622095903693653	0.0458642027941065	0.20936658391452	4.16461406495512	4.10520700377804	0.0203630013096836	0.0300622301171473
AT5G57440	1248	0.442694827137411	0.340132943111389	0.116027042012011	2.97444246466412	4.10406672879859	0.0203830663300324	0.0300891115776333
AT1G67810	1228	0.425423688372472	0.0129443801788191	0.994163837074057	1.05226150206293	4.10334737853971	0.0203957355808661	0.0301050716356191
AT1G20910	1828	-0.190226713596938	-0.369122866634243	-0.309875248252103	3.19403938104006	4.10298473413823	0.0204021257583576	0.0301117614211549
AT5G60410	3780	-0.0055565383452794	-0.00622294292493871	0.145421042282098	6.93721549367306	4.10277556418758	0.0204058125471321	0.0301144603853006
AT2G32540	2532	-0.0148068115148205	0.136295748598482	0.273124169401843	5.38538507910535	4.10242894885681	0.0204119235216632	0.0301207360935623
AT5G05600	2395	-0.00276441801878006	1.2419174134996	0.638917754145519	5.81668203722219	4.22474684595218	0.0204489992842047	0.0301726995082944
AT1G44170	2034	-0.233192976365404	-0.134795652992788	-0.297101358233741	4.22565700109141	4.09946140007821	0.0204643244546825	0.0301925631713281
AT4G19830	1088	-0.114311744613241	-0.159753070206715	-0.35846338719948	3.0298861143007	4.09711722157034	0.0205058216820226	0.0302510333151775
AT1G12920	1656	0.0369163669317567	-0.151482117770799	-0.141127791711255	6.69372702896058	4.09455110529448	0.0205513529843175	0.0303154435074937
AT1G69230	780	-0.734579883285498	-0.658572929484948	-0.605420113592902	0.921993303183558	4.09151877055984	0.0206052987502722	0.0303922530802385
AT4G36940	2132	-0.0906206842050606	0.0922210444290113	-0.369143068491078	3.13275825495991	4.09106032932501	0.0206134679345662	0.0304015356097474
AT1G28950	72	-0.73787247977718	-1.02240234415542	-0.986943592873968	-0.419096720752849	4.08955454836571	0.0206403250393728	0.0304383756062889
AT4G26410	1249	0.0458229003726552	0.0976266613795258	0.155548937068036	4.65139397792416	4.0881908792821	0.0206646803790114	0.0304715198710433
AT4G39870	1754	-0.0897346370614761	-0.0743170990685913	0.187687940963574	4.32742167111856	4.08758188961492	0.020675567153613	0.0304825811917603
AT3G24170	2318	-0.0110438945145016	-0.0870830407843656	0.165005077164447	6.92318207776931	4.08756084798405	0.0206759434220411	0.0304825811917603
AT3G27820	1979	0.181451629463692	0.0437182964027757	0.265761405185018	7.11981938917785	4.08692124579571	0.0206873844141245	0.0304966744769616
AT5G43700	1356	-0.388129191497535	-0.435431871802187	-0.298151928641183	4.47178620436201	4.0934618486409	0.0206910529010487	0.0304993082644199
AT3G47080	2177	-0.0313717256665801	0.330825979127226	0.167448043913668	5.27660395356841	4.08669406263579	0.0207091239262153	0.0305231694681859
AT4G03400	3518	-0.0482351610523123	-0.502150726293964	-0.173477362127951	5.46060634950606	4.12193219280823	0.0207225314060758	0.03054015335985
AT5G11810	1290	0.0220015818204183	0.357673556934379	0.145316455090607	4.1223659055291	4.08454406621736	0.0207299671890762	0.0305483340819566
AT5G14230	2874	-0.495779259350038	-0.53838123501191	0.127757402933081	2.53578175165225	4.08820835093963	0.0207698377793882	0.030604305926952
AT1G68790	3888	0.107286378679459	0.0387409469329018	-0.0430938157146374	6.56000457803419	4.08171470583783	0.0207807746218192	0.0306174674634912
AT1G67960	2251	0.0695873481988652	0.144214504238679	0.269159835259541	3.77494822068861	4.08161607225849	0.0207825482548199	0.0306174674634912
AT2G31710	782	-0.0631474646375565	-0.242396830319567	-0.319078414139969	2.79261433577244	4.08107118136566	0.020792349481357	0.030629122708994
AT1G60080	1495	0.103331053685982	-0.187227930570479	-0.376486534485516	2.57964503598339	4.0779236589442	0.0208490643312806	0.0307098778166923
AT1G14300	1584	0.0476558339702599	0.220043563431331	-0.190523004187798	3.59359186768873	4.07760023123036	0.0208549016932107	0.0307156844549133
AT4G08180	3469	0.171865558223495	0.137760288537077	0.237643130413797	5.58921970239578	4.07689212247143	0.020867688169119	0.0307317239579202
AT1G17130	1413	0.0651541046527241	-0.149632696392412	-0.0144482602951963	5.09260957005707	4.07669775388128	0.0208711994212895	0.030734102218866
AT1G50440	1481	-0.0716575493639693	0.139150786615673	0.230831916051916	3.97930045648536	4.07629824605701	0.0208784185203401	0.0307419395801901
AT3G17590	1009	-0.239640584858558	-0.139682844697928	0.0774266509228953	4.01370576784601	4.0745457380933	0.020910118504918	0.0307858185509816
AT4G37730	1399	-0.748353430434709	-0.606831451275493	-0.792732176999394	0.729907383230914	4.07398840511898	0.0209202107417309	0.0307978795068792
AT5G14950	4210	0.0639094543907	0.0425981737321516	0.190403588739511	6.12396649442588	4.07319725309173	0.0209345461215595	0.0308161842862956
AT3G56110	1585	0.0253402121264647	-0.0545290921104555	0.147725683288078	4.91204271363993	4.07045017439491	0.0209844054241363	0.0308867731095247
AT1G50120	2517	0.189196890306078	0.202619644407485	0.121811646476955	4.37225035083694	4.06936282734675	0.0210041764746356	0.0309130664842372
AT5G38860	1294	-0.466037026799555	-0.463849644024361	-0.194915868902593	2.58507262088678	4.06905550621966	0.0210097681260309	0.0309182278929102
AT5G52030	1721	0.257981389493011	0.019065407774367	0.164634630765241	3.71228183442767	4.06896040197347	0.02101149885929	0.0309182278929102
AT4G31580	1814	0.0636650818419887	0.174524140664609	0.191452611036818	5.51349673936566	4.06791157085161	0.0210305960953286	0.0309435198290504
AT2G29995	948	0.646924469951628	0.577007879098001	0.40125339773214	2.5327676047911	4.06671353382193	0.0210524332581961	0.0309728382185535
AT3G11945	1540	0.109236180296904	0.167654645762212	0.306924725756264	4.05137741177838	4.06645744429288	0.0210571043257606	0.0309768984122358
AT5G04470	792	0.097824926235992	-0.23477261660003	-0.449812050384151	1.93983051965622	4.06568084272732	0.0210712764356773	0.0309949334900184
AT4G34280	2636	-0.323928938930075	-0.140777322151159	-0.158341259922635	4.54946044847885	4.06479697344272	0.0210874187221022	0.031015863075516
AT1G14450	655	0.140659377496606	0.220887753916082	0.294823519885999	2.97296467641618	4.06360034977681	0.0211092944032363	0.0310452209068285
AT4G04614	1079	0.113856713035645	0.0466729190773324	0.265612821486513	3.71167987862786	4.06232094103287	0.0211327108778588	0.0310768392339585
AT5G59320	769	1.06464955860071	2.19599586504224	1.20366248192794	4.9177765858685	4.18401527172258	0.021140970216391	0.0310861644254263
AT2G20725	1772	0.110979934248666	-0.0374086590882464	-0.0513592580047861	5.50081630931676	4.06153108666133	0.0211471813916415	0.0310924179218237
AT3G56950	1284	0.0253696090183581	-0.0154128990512476	0.295542288388021	3.90653396141215	4.06142858932132	0.021149059984586	0.0310924179218237
AT4G28660	986	-0.0547365593613839	-0.34223699519741	-0.360673144463729	4.6639261263578	4.06590174496269	0.0211730907651796	0.0311249235402508
AT1G78560	1595	-0.155886488150045	-0.0760509000981179	-0.355526721931154	4.35845997484146	4.05962363286045	0.0211821714538625	0.0311354482815844
AT2G43980	1691	-0.229732889643263	-0.219301269202631	0.00532285645561669	3.28290752616109	4.05826542690685	0.0212071246822138	0.0311692998752734
AT1G76360	1897	0.265317048225474	0.412172863468602	0.46200514937205	6.12861175780427	4.08623037139116	0.0212372418641993	0.0312107343936414
AT3G17510	2972	-0.034678892317673	-0.262985079155231	-0.232619763854297	6.09134331780516	4.05650252895337	0.021239560821762	0.0312113121985943
AT5G42620	3668	0.137234056388491	0.044107353325922	-0.085583612399615	5.70297182235163	4.05610056016564	0.0212469643514281	0.0312193609468355
AT3G17465	1434	0.109832420925358	0.101236086452628	-0.11058260825714	4.80415686819437	4.05409279258379	0.021283985924948	0.031270923749944
AT4G36890	2437	0.233036921148816	0.0279542114790214	-0.0490794476703758	5.32380283454629	4.05270392742153	0.0213096366185854	0.0313056235735195
AT5G50400	2335	-0.0932980849828503	-0.210351892785277	-0.300062246141669	4.4843122325419	4.05260489314751	0.0213114669517271	0.0313056235735195
AT5G48180	1729	0.12166310142467	-0.0239277164894601	0.47220299478018	5.51292524280467	4.09539739192691	0.02131478715652	0.0313076631725321
AT3G05630	3520	0.0011676679930431	-0.493201282038013	-0.238738789227305	1.98348954818175	4.05071468857094	0.0213464342537243	0.0313513058405174
AT3G13150	2016	0.0313278249340081	-0.192166804130172	-0.529516984460046	2.81191460581297	4.04978012317804	0.0213637460957132	0.031373888453536
AT1G71240	2918	-0.0810924528364268	-0.152326447239625	-0.339912378970609	4.84047631233376	4.04735936820533	0.0214086592851169	0.0314369974661492
AT3G27030	429	0.117896186389858	0.109416399372064	-0.278749370520811	3.0383367682869	4.04583674111369	0.0214369619208126	0.0314757059114522
AT5G14780	2430	0.174447757777624	0.197623979907442	0.443958467127039	8.86163646866995	4.0500061601265	0.0214440697788064	0.0314832900539102
AT3G03470	1916	-0.308036483094821	-0.279850985604969	0.608760638009608	6.76048424929619	4.15147216765726	0.0214650440408933	0.0315112290553222
AT1G73890	582	-0.207519496901504	0.285268486895998	0.565657273061259	0.94573577109034	4.04369245723634	0.021476889158868	0.031525762394509
AT3G12670	3234	-0.031789068447236	0.087738028445572	-0.253466048297307	5.83420439172214	4.04318514158726	0.0214863473958353	0.0315367897341336
AT5G04080	707	-0.0317056376864741	0.163889526448921	0.424024271400115	3.8609381493185	4.04190026993198	0.0215103224781434	0.0315691203842498
AT5G57850	1508	0.141807946651297	0.219279442073334	-0.163738452538869	5.16277852505837	4.04183609870144	0.0215204877675211	0.0315811793958905
AT5G34853	3413	-0.0604997473440365	0.0801436207797254	0.121518933034278	5.22658505793026	4.04064840505959	0.0215337097359951	0.0315977214749907
AT3G61470	1408	0.102203500633832	0.0842664968679564	-0.107108528285162	11.9208127138046	4.040204456286	0.0215420102184214	0.0316070396170519
AT4G09510	2281	-0.619761937376707	-0.241730816235794	-0.540896874954185	2.53919167779466	4.03839257669596	0.0215759230206179	0.0316539317819457
AT5G55380	1330	-0.012951966630624	-0.399001239233361	-0.752021729918104	2.19295901543311	4.03745826750617	0.0215934331603834	0.0316767533698709
AT3G15890	1388	-0.0348829123765172	-0.291706638991888	-0.288873624680248	2.69645672581503	4.03625655629491	0.0216159775446332	0.0317069552055272
AT5G02850	1716	0.264008706227713	0.22943361519573	0.350995655775973	4.39370710533244	4.03602669352178	0.021620292748307	0.0317104148933766
AT4G29190	1533	0.0948473215713689	0.313477208910568	0.317531147047828	6.85669574062911	4.03571381485337	0.0216351606644934	0.0317293501845484
AT5G49480	1194	0.58920949440223	-0.211218098431289	-0.536100424672233	5.511831693968	4.1477406192181	0.0216498954884392	0.0317480868784956
AT1G07150	1867	-0.286264015805121	0.548760796658217	0.246731706238219	1.34105990613057	4.03417940795637	0.0216550058934971	0.0317527079087946
AT4G36530	1744	0.292781425008979	0.242728719142166	0.104357530178999	4.40895598585972	4.03336125171549	0.0216703996418891	0.0317724051923374
ATCG01070	306	-0.57034466489724	-0.248139724392223	-0.731412126014377	2.41541022575886	4.03153364671043	0.0217143548628717	0.0318339709871155
AT3G01550	1574	0.368169904833133	0.634472960991062	0.913161453211452	3.82546126185453	4.10421039746254	0.0217272051658169	0.0318499289184511
AT3G22480	869	0.0861482060793502	-0.1655759161316	0.0134372021098344	4.31684461848458	4.0300607695546	0.0217326200673712	0.0318549853877078
AT1G72450	2128	-0.404405491711585	0.458157385027263	-0.382252698470885	6.81843588749433	4.13493325272809	0.0217376377819856	0.0318594588110545
AT4G39955	1450	0.20082853929365	0.585708023584673	0.52454502641332	2.19239735572912	4.02799732166027	0.0217716189909152	0.031906377519284
AT5G14390	1634	-0.319479017039739	-0.209263143984335	-0.327629642580263	5.57209611790698	4.0277309168451	0.0217766595713744	0.0319108789939661
AT2G38560	1772	-0.124725103870464	-0.246871259364511	-0.138702499681528	4.5253616964927	4.02527710969751	0.021823147354393	0.0319761096801959
