Gene	Length	logFC.treatmentWT	logFC.treatmentRT	logFC.treatmentDT	logCPM	F	PValue	FDR
AT5G01890	3996	-0.946456571645741	-0.868859615238935	-1.4157719726109	2.87876525952236	12.7065009788485	8.22040354460584e-05	0.000256750973689395
AT1G70210	2506	-0.816340294840201	-0.924439342403782	-1.51756398056698	2.47791742089113	12.5749151235217	8.35611849255905e-05	0.000260337586330074
AT1G60730	1952	0.531157506874328	0.243114893370165	1.37401332071092	2.81652525275668	12.6434949320606	8.49441092056433e-05	0.000264236294725008
AT5G56530	1999	-0.425856960239049	-0.859982938948831	-1.09586321788915	2.3680098771318	12.4550977228653	8.51967803579186e-05	0.000264771662370237
AT5G02950	2415	-0.254298031014673	-0.32047279559193	-1.16472242530884	1.88539441659756	12.4421541758041	8.5757291946644e-05	0.000266360373817413
AT5G23010	2051	-1.87647316414931	-1.22292777054753	-2.60444680416977	4.62921911638739	13.3949533303631	8.67937864663537e-05	0.000269064058389479
AT5G41460	2093	-0.884441644844372	-0.583070686902952	-1.85130365373803	1.45652264521016	12.4067273884553	8.73122811832148e-05	0.000270377705266161
AT4G04840	1036	-1.18782552919113	-1.07097734451073	-2.30703817631236	4.65067750513304	13.2641171328201	8.82666483679278e-05	0.000273159742237733
AT3G20670	664	0.237308682013028	0.653345378408402	1.11832356673805	2.087845077141	12.3836192404303	8.8343271306175e-05	0.000273292498197973
AT3G27170	2836	-0.183848543413893	-0.649208893902131	-1.13346610863642	5.20273125913477	12.8967256145378	8.84806203711413e-05	0.000273612939201505
AT1G47670	2002	-0.487432094405016	-0.708188670480176	-1.00919874436771	2.4617539429145	12.3759336561138	8.86891324084052e-05	0.000274103503817956
AT3G13000	3216	-0.379474934563743	-0.189035162054218	-1.47969019588325	3.28768151596796	12.6740891131081	8.90511090505829e-05	0.000275009779798551
AT1G72910	1776	2.79355090158078	2.58930241289677	3.18235697972166	4.94583033236973	13.336701627198	8.90790674020687e-05	0.000275043712209055
AT3G62690	1373	-0.752097042483543	-0.621220734483289	-1.17193301471212	3.18249728658971	12.4175039154061	8.97162303700681e-05	0.000276642112939059
AT5G22940	2340	-1.33473766487874	-1.54187851534732	-0.949614624160158	1.8693292243469	12.3832061341877	8.98548759508938e-05	0.000276964240117181
AT5G21940	1644	0.445156948248925	1.15028339569256	1.36705859720779	6.34328717039697	13.0104375571194	9.26165902876106e-05	0.000284718717524906
AT5G52320	1987	-0.962979948276806	-0.352305254325714	-1.4947765120172	5.00492566848772	12.9783696179449	9.3022969160336e-05	0.00028558879734449
AT3G59220	1545	1.81718373575749	1.77792916171407	0.971845181498027	1.12723147526448	12.2814548788288	9.30647356053503e-05	0.000285608818397257
AT1G59910	3310	0.448145881546143	1.30251396105628	0.992538876029932	6.13306832874008	12.9507740811317	9.34571998417386e-05	0.000286704682535502
AT1G72900	1380	0.881542284074781	1.06951520207417	1.32836567439108	4.45427444644178	12.771648463102	9.38912717518493e-05	0.000287787332571961
AT4G04830	761	-1.44296750797037	-1.51260502730527	-2.31772689514205	0.60260728268006	12.2507484579729	9.45375591199755e-05	0.000289525740864974
AT2G40130	3259	-0.180082450682932	-1.24385847170127	-0.132412961250406	3.7095298471243	12.5218819853961	9.47885234882107e-05	0.000290123157670763
AT3G11600	1099	-1.07844679191082	-0.482961485377686	0.0908658498830643	1.96444861637672	12.2371668825812	9.51971579551922e-05	0.000291105724335811
AT2G04570	1455	0.303891382334582	1.20499754024514	0.133690306249204	4.88173393451342	12.8134039725108	9.69130247239322e-05	0.000295794612373026
AT2G29980	1746	-0.191496677504434	-0.375651360414004	-1.16603700957621	6.64919848251246	12.7501760468191	9.75331408617749e-05	0.000297519219639899
AT1G72540	1408	-0.879796310597213	-1.38601462996903	-0.551621437252185	0.903932231487871	12.1688985743147	9.85902603740821e-05	0.000300461141384496
AT2G28870	951	-0.750842683869594	-0.381184964542539	-1.13969554169395	1.84490629647841	12.168239398089	9.86236648274417e-05	0.000300506436521592
AT4G18375	2458	-0.363685683543084	-0.635665651064524	-1.34355140084842	1.49739196642277	12.1593361229427	9.90760696101704e-05	0.000301523968042195
AT4G33150	4024	-1.44007600660866	-1.21200537762577	-1.07726909711554	6.7168776639065	12.8952076682754	0.000100668045252996	0.000305701144728368
AT2G39570	1840	-0.789954162508673	-0.958708472644479	-1.42541900917442	7.97881073380443	12.7810589019914	0.000101201777505826	0.000307091782070197
AT3G27400	1588	1.46667527772786	1.69693268784238	0.325340421284899	2.2932936272304	12.3855394736459	0.000101835847923729	0.000308726821417858
AT3G05730	1393	-1.8965512195983	-1.55297621997262	-1.01372888723031	4.12526321730989	12.8658421457907	0.000102047991592949	0.000309156979131757
AT1G45234	72	-0.787331516368411	-0.906380581556881	-1.29275972760489	0.160544616571315	12.0806442852113	0.000103175410363371	0.000311912679679008
AT3G45290	1733	-1.19703255531834	-2.04597292651668	-0.985526000236758	4.45778915663956	12.8776610380304	0.000103289478800326	0.000312082882721269
AT2G21650	727	1.84415396410486	1.37914005385316	1.6603366513311	1.537563885282	12.0812569774428	0.000103378772021597	0.000312293391153379
AT4G02280	3142	-1.13948663632773	-0.421662205680366	-0.380545845371851	3.28401387350623	12.1214692796852	0.000103539206251373	0.000312662551838272
AT5G54080	2284	-1.29287364781337	-0.978427785499763	-1.05604502682459	5.73791715968671	12.7088867463718	0.000105521373588912	0.000317701077792216
AT3G48320	1623	0.438622696923613	0.46122924392322	1.05825991153328	4.34515282695252	12.2837163111422	0.000105589502743048	0.000317847152852263
AT5G20250	3120	1.09099470545724	0.738986917158564	0.957286884555955	6.79994282853507	12.5195576011029	0.000105965648501347	0.0003187426253269
AT1G65860	1734	-1.58409288328684	-1.32526563791278	-3.09693530953767	3.06023230308632	12.7960096898008	0.000106853050647315	0.000320935395078028
AT1G78970	3047	-0.101520102221003	-0.790775567118968	-1.13032726735133	2.49175310836624	12.0106679422525	0.000106977822107475	0.000321250613840252
AT1G04800	1027	-2.42469751649856	-1.64643841894405	-1.35922910493153	2.81564424251651	12.661244732717	0.000107082398578821	0.000321505082209515
AT2G43550	270	-2.01423759723468	-2.04193027534775	-4.22267884906006	3.93395242266223	12.8960408217671	0.000108705647423674	0.000325654792568483
AT2G42900	955	-0.339788346784377	-0.569605876235802	-1.42026105211952	1.27499408646685	11.9679447200535	0.000109374974531526	0.000327538841875914
AT2G02100	753	-1.74956700688376	-1.02119139721719	-0.993400276443281	3.49379366111042	12.4843525948659	0.00011146967798075	0.000332889086241756
AT1G25450	2102	-0.300882422815196	-0.188898361925658	-1.29731657152449	4.77495609273066	12.4602998727843	0.000112767637753609	0.000336022266054925
AT2G14860	1103	-0.0943314933201064	-0.479316113510946	-1.2176289046771	1.1941748245752	11.9003411453373	0.000113289762567102	0.000337268034887036
AT3G16400	2061	-1.85608949582454	-1.66010065857071	-2.91296917708879	5.50580919539475	12.7619675833906	0.000115599037764764	0.000342945928071303
AT1G45248	1075	-0.476116977598873	-0.850136875713486	-1.03335118864445	2.30715527463157	11.8486589754584	0.00011638655444484	0.000345092734703168
AT3G59880	1082	0.80631728533306	1.05357190975248	1.46428120572374	3.6807270824456	12.229946862162	0.000116707394272344	0.000345917472379642
AT2G33580	2774	0.811450169864696	1.4296564144164	2.04557664804556	5.03005662778023	12.648719276818	0.000117011030239584	0.00034669063383783
AT1G66180	1719	1.04626224960464	1.85551013438103	1.05030399368552	6.50613091726409	12.6207286472653	0.000117342715500062	0.000347482804697517
AT5G35670	1912	-1.07004440138204	-1.11430957515525	-1.61900121567321	1.72696011410474	11.8326612105036	0.000117589012143362	0.000347894326361349
AT1G01110	2200	-0.465283476649142	-0.398235287905482	-1.09809133923945	1.87131024214671	11.8168849560045	0.000118336605571372	0.00034978686239198
AT3G20470	1060	1.14544889909254	1.14743393633249	-0.331866293433625	5.98903829256645	12.5968390959139	0.000118662238585143	0.00035068543047947
AT4G17615	2027	0.233989221943587	1.30564846962938	0.437959417658703	3.70261313197435	12.1692964309714	0.000120718550841216	0.000355468213880208
AT5G48570	2211	0.697720313965966	0.955064040696344	1.03032851178366	3.12439655148594	11.7800040967981	0.000120943273152488	0.000355869213504424
AT3G22740	1622	-1.56813965830289	-1.14731437006837	-2.90114494838962	2.47573342898796	12.3855419043131	0.000121485198064424	0.000357334048099842
AT5G41120	2359	-1.68302243795865	-1.43643368694552	-2.55387788802548	2.12354500968842	12.2568370074523	0.000122212464611855	0.000359212443591645
ATCG01240	468	-0.916387391855765	-0.845955001947051	-1.04498713776914	2.92035554898135	11.7943535361049	0.000122271117414138	0.000359319673604884
AT2G17780	2806	-0.349689520775293	0.415762814948369	1.39319128463861	1.99849098286962	11.8855137707642	0.000123376952200802	0.000362175378431152
AT4G01360	1484	1.00022297404774	2.83674910472329	3.86006311726399	1.01962608885407	12.261658053078	0.000124476259262799	0.000365137870384104
AT5G23660	1346	-0.58925377381862	-0.840669166408637	-1.29596695851123	5.49950925169076	12.2857013437742	0.000125481978715553	0.000367555833913423
AT3G15390	2050	0.166488376348052	0.350854457203453	1.14271938685828	1.89844319059946	11.6982818007943	0.000125939462293325	0.000368629377891984
AT4G36360	3392	-0.963778277356471	-0.972498091054508	-1.93825328024938	5.27461860652863	12.4601918483941	0.000126534218115683	0.000369835901352727
AT2G38640	981	0.937681783566837	1.11953063330626	1.20952760270731	3.39992770572441	11.8780057123454	0.000126950010532753	0.000370980386563925
AT1G53170	916	0.505419370158089	1.01495755110421	0.397712424846269	4.75161358862066	11.9744872939965	0.000126986516346258	0.000370980386563925
AT5G19120	1420	0.477800914574792	1.26459910939404	1.70429663921695	5.78029227199953	12.4454233854574	0.000127521722281948	0.000372319321387775
AT3G15530	1790	0.456167679737924	1.14116040065129	1.19893207622909	5.94718969062559	12.2911895870354	0.000127893009146145	0.000373201656325453
AT3G49750	1238	-0.460750587659421	-0.648426420469061	-1.50428618503248	0.984017436261384	11.6259148628325	0.000130841437908833	0.00038064031308355
AT1G68620	1523	0.312322585431991	0.492003641779359	1.60644449013226	2.6773832477451	11.8598993231568	0.000135086297302566	0.000391513522958278
AT5G24420	1321	-2.22441040197131	-1.83882781372649	-3.23198484738738	1.96068322623933	12.143898543509	0.000137691369448653	0.000397925111386291
AT4G01130	2216	-0.558064914859729	-0.515679911384454	-1.13669050955819	2.4142725106103	11.5169193651989	0.000138625324266718	0.000399839941340221
AT5G26700	868	0.634425618108661	0.605143843496928	1.80861119674354	0.046914781203943	11.4950781549333	0.000140245586486502	0.000403794674042768
AT1G21140	1099	0.784542662693545	1.79495865232591	1.53300205460311	0.654560153258167	11.4911638088103	0.000140538162475478	0.000404349724700883
AT5G22740	2619	-0.929592437517569	-0.458973603958525	-1.13219747877524	4.14346724165546	11.8076272814521	0.00014273651076029	0.00040994694841255
AT5G62720	2029	-0.646990439011282	-0.582081422985382	-1.21154518722697	2.60912047815948	11.4547470916164	0.00014329252053007	0.000411325164759271
AT1G55920	1450	-0.19234803011835	-0.773721906335183	-1.16940439997139	5.0141329510786	11.9603656484688	0.000144292230738115	0.00041368197126705
AT5G52882	3557	-0.285241637737826	-0.623038272902372	-1.10286907089715	4.92258954177671	11.850798971914	0.000144457202630401	0.000414008467379472
AT5G24580	1677	-0.631160611897839	-0.845301756961928	-1.16244408701678	3.92356152328053	11.7051413335772	0.000145047617243129	0.000415186635934191
AT5G27420	1755	1.29277784005692	1.46634615007407	2.7403699023323	3.9955754629524	12.1753413715499	0.000149149143062571	0.000425573972115333
AT1G79910	1832	-1.39637586568867	-0.653507398229389	-0.613111208445988	2.28647907177881	11.3635665448419	0.000150452961582128	0.000428464443570822
AT3G03370	1344	-0.776852950153921	-0.87114549891008	-1.22070975262499	0.880976491741907	11.360153598708	0.000150728516298186	0.000429098377594361
AT3G12830	977	0.635382490986641	0.518572054309034	1.87106797150947	3.42791014347405	11.9420271706744	0.000151411932001666	0.000430892569262686
AT4G24350	1740	-0.546406547526039	-1.50270706480739	-3.12566958045366	4.09637033375209	12.1831310524815	0.000151500838388335	0.000431069889002765
AT5G43450	1629	0.461675233485228	0.820687830085956	1.06505354012334	4.60728401514659	11.659438372756	0.000153643377243536	0.000436247059387873
AT5G35370	2839	0.740571860892494	1.01785298661811	1.26150726656788	5.25679284198056	11.8456541923205	0.000154128963439715	0.000437549152297681
AT1G22030	1776	-0.179463468978143	-0.928039112837482	-1.07263835129905	1.23087307908142	11.3053353271382	0.000155231358202361	0.000440370142199485
AT1G74890	1079	-1.6168934424514	-1.23083468499643	-3.10079154005522	0.634971719558194	11.4191884592475	0.000158073032524965	0.000447105039357914
ATCG00810	483	-0.851525026628151	-0.686791060034609	-1.11013131676637	7.4872143819064	11.7716771376361	0.000158074404610406	0.000447105039357914
AT1G29510	817	-0.255867100077713	-0.626196712043954	-1.28050935391385	2.75583105278915	11.3003225512209	0.00015956799317448	0.000451014730620649
AT1G04877	302	-0.707177346648508	-1.17892547923764	-1.44823607684672	-0.024644571705301	11.2407278097566	0.000160729215379373	0.000453505987753046
AT5G15350	1007	0.844531570889853	1.23867900407822	0.708161406256694	6.17233602047932	11.7523902147168	0.000162096021443857	0.000456964727698833
AT2G30766	1995	0.838311447832227	-1.20497870669829	-1.56411824752085	1.7929715295117	11.5825536731857	0.000163101981425313	0.000459285450897955
AT4G38660	1856	-0.993414449643703	-0.995322774909413	-1.58955406237466	1.79742684812629	11.2047891467863	0.000164262287267587	0.000462279745874131
AT5G49520	1921	1.36234214928975	2.43260625519943	2.93447915748311	3.82115282777167	11.9682547984385	0.000166597907005602	0.000467622493737409
ATCG00740	990	-0.834395758484088	-0.77231909017744	-1.21628064600906	7.24101864863823	11.6945069002032	0.000167264569021511	0.000469230771138958
AT4G37320	2137	-0.831344055455993	-1.06011014653666	-0.626882952888875	2.23527508982307	11.1303948879611	0.000170620039148713	0.00047725905669368
AT3G22820	634	-0.937809598356273	-1.03068383057387	-1.13425163825113	0.62737702981244	11.0953267220716	0.000173902474400077	0.00048510110199691
AT1G60260	1634	-1.22691749093209	-1.06773734625533	-1.13581416664998	4.29351220020081	11.606540519662	0.000174383855741443	0.000486025649183417
AT5G65870	1102	1.01952421342669	1.16733422412832	1.18487505054618	3.83009437518375	11.386768005464	0.000174842867648958	0.000487221175375974
AT5G43745	2839	-0.829768090483333	-0.789769161120121	-1.46441824051123	3.70490418692324	11.4639408642014	0.000175952513640325	0.000489639833202052
AT3G18300	2218	-0.526469587555024	-0.898071200010484	-1.02864457624964	1.64332210035034	11.0642238081639	0.000176871933058143	0.000491776191297532
AT2G25820	1050	-0.821627653788229	-0.540694929209507	-2.30197314671955	0.598807490613732	11.0301197270018	0.000180192167279686	0.000500064119024292
AT1G70830	1522	-1.28356245758736	-0.598432527950964	-1.62584504010317	5.66816429398187	11.709672464663	0.000181588097215806	0.000502990649731083
AT5G11410	1441	0.730905281204985	1.00145804292531	1.93548644970441	0.915758348614244	10.9781103702361	0.000185388332850494	0.000511942189556647
AT1G17700	880	0.0458991563974495	-0.496233063165601	-1.09253557246162	1.78038393153994	10.9607394656916	0.000187160367545334	0.000515956468244127
AT1G52855	793	0.701877487009028	0.601995526208593	1.59783340408743	3.86150284181976	11.4476761074872	0.000188930420211814	0.000520216670127909
AT4G15765	1851	-0.88069949860087	-0.830893745023851	-1.73186349669388	2.45422578750298	11.1236849836961	0.000189335007212516	0.000521065114941967
AT4G29020	921	-2.71421856595126	-1.88400898412886	-1.46703758837444	4.27922349551896	11.7125560120117	0.000189943687942483	0.000522328512323589
AT2G01913	810	-1.64243063296992	-1.31744182978999	-0.507699545504718	-0.0755566607292868	10.9337064124153	0.000189955220067578	0.000522328512323589
AT5G04890	1325	-1.17062630782598	-0.819790092606154	-0.461948294835633	1.5174380841114	10.932961386474	0.000190032892821678	0.000522453451053595
AT2G46650	1070	-1.80386264727023	-1.42667122085099	-0.804635885704508	3.65547155694548	11.4212666761286	0.000197661942727058	0.00054076757356135
AT2G35710	3498	1.20519695615003	2.15880955517213	1.84222375215854	2.28470548315124	11.192348553572	0.000198280511332819	0.000541911002895615
AT2G17036	1455	-0.960070202783124	-0.630116545851062	-1.09686892100512	1.91082909515729	10.8466528809874	0.000199271914961686	0.000544161739811971
AT2G31940	764	-1.33039048665896	-1.81693092351336	-1.96241805180278	-0.107129764821609	10.8385114655329	0.000200168603274895	0.000546242221464258
AT1G57990	1858	1.00359818936855	2.12256571595913	1.87498368637052	5.63040118910305	11.5987751607129	0.000200794765574877	0.000547674312634135
AT4G27560	1804	-1.62741921762745	-1.23543043156103	-1.79509572081409	4.00148662764476	11.4430331710011	0.000203989507763328	0.000555173459667551
AT1G78490	3307	-0.769674178493165	-0.855159846117555	-1.5682906896691	4.54928966021989	11.3553455625357	0.000204265040617666	0.000555830005589407
AT3G02020	5106	-2.02761777401002	-1.10053728687532	-3.79312843092076	3.18399370574845	11.5316171860684	0.000206022410011436	0.000559860026669239
AT2G29310	1330	-0.0211641322528155	-0.0179794683112916	-1.2222096237398	2.10226500492267	10.7585529509823	0.000209214856299888	0.000567488732393689
AT3G16420	1504	-0.535270453322243	-0.623573546646323	-1.83224816448888	5.3844524911777	11.4042667498806	0.000211240862174288	0.000572505125962991
AT3G52400	1427	1.42473833702597	2.25965699347627	3.41651841449931	6.50977805974689	11.4773568744699	0.000213141192803694	0.000576787328730918
AT5G02260	1361	-0.720794379502992	-1.01189146911465	0.116712529377708	0.893075816643112	10.7117983738579	0.000214712220027493	0.000580554045709973
AT5G67070	1358	-0.313167334707198	-0.263970873772082	-1.42653694847795	4.89289435697928	11.2419675599756	0.000215271365220291	0.000581828454992259
AT2G30424	1022	-1.24583053932971	-1.02155724272033	0.246046713969687	1.69656717472276	10.7285667994442	0.000216750815549924	0.00058548007793627
AT2G32150	1592	-0.253125207548586	1.30531555931068	0.587842539882191	5.83419243709696	11.3303037488554	0.00021920709607003	0.000590638305238068
AT1G70690	1421	0.516575910770972	0.189241217463484	1.41209162318418	2.11400211628029	10.6905760391366	0.000223550147393	0.000601340620547444
AT1G66090	1668	2.4639027113862	2.77184650525196	3.43163954331423	3.74911433808933	11.3718861404817	0.000224554158024759	0.000603740749686009
AT1G53160	1365	1.14663970561012	1.86392619367356	1.51786877189344	3.41658956743814	11.1099307502805	0.000225100262780052	0.000605008285054114
AT2G32200	660	3.16615840502951	3.92460178520475	4.34870907512471	-0.173372113586652	10.7399417912143	0.000225750200286827	0.000606453422186078
AT1G77855	1358	0.0022508213594032	-0.297579044259577	-1.2118632092801	1.29598072686951	10.6158113809302	0.000226502973142818	0.000608274015861747
AT3G57520	2797	-1.03370929735193	-0.31280623725087	0.0483037570991469	5.60267928370007	11.0542771138552	0.000228345913711098	0.000612310096544633
AT3G19710	1451	-1.97410797506156	-0.998541005923297	-3.66983949980835	3.50084704544293	11.3341138750904	0.00022880557824185	0.000613339729832231
AT3G06755	234	0.0999172922203953	0.504447340673736	1.21379516377285	0.283963911688936	10.5664563544184	0.000232841368445873	0.000621690289687359
AT1G72970	2167	-2.20050272111714	-1.29100955664632	-1.43870750006663	3.90237266374414	11.2089110379752	0.000233015629961657	0.00062205309088924
AT2G37620	2013	-0.778340031331346	-0.553275067988112	-1.28172991440637	2.60687433426608	10.587593321997	0.00023454299156417	0.000625475835578068
AT1G56660	2326	1.16660770915946	1.78356088829551	2.13913987626513	5.75895569760168	11.2728257471822	0.000235036312852477	0.000626274918465776
AT1G78070	2933	-0.417478075903885	-0.456865801081784	-1.15724063725989	7.83257092718481	10.9376749293804	0.000238490332423629	0.000634473541954983
AT5G60020	2090	-0.354614786112766	-0.537649996690792	-1.33021492029872	2.03412964656683	10.5052149067757	0.000240978928432297	0.000640568393160937
AT1G52690	904	-2.01322512970012	2.85007631166393	4.40727673540284	0.838947563271461	11.0849857207205	0.000242752296079782	0.000644331225444649
AT5G25140	1915	0.277559700749287	0.367940258792412	1.37786715825558	4.49869457394648	11.0150661697153	0.000243083575883608	0.000644984434837712
AT5G63180	1747	-0.757222839526218	-0.874319388318692	-1.27883699844078	4.40037335573141	10.9167712586111	0.000244752806819234	0.000648684994295883
AT2G44830	3150	-0.967765588658439	-0.816136150486832	-1.168356366746	1.90380574534503	10.4603058049611	0.00024714501060851	0.000654383137874876
AT1G80690	1360	-0.767751747308495	-0.455416173907419	-1.31043870344706	1.2542068197424	10.4571582530076	0.000247583635135522	0.0006554374346033
AT4G01870	2236	0.195207055538019	0.696875710895706	1.83866787099458	3.58187027635975	11.0205955026534	0.0002479973323131	0.000656211063640556
AT1G02400	1497	1.91459767472698	2.79919840061027	2.48411764261489	2.81326874250393	11.0047873553098	0.000249488901138118	0.000659619350855706
AT5G65280	2280	-1.50747814216905	-0.968902373804757	-1.53870092297184	3.15492614926194	10.8778891453892	0.000249794300165746	0.000660017154003277
AT3G13980	1367	-1.01256885590161	-0.922065512554362	-1.09330263355606	2.82957341663325	10.5153221167735	0.000253115832893981	0.000667249236127643
AT4G28230	1529	-0.535712348548289	-0.761797298419201	-1.35497960186882	1.26465815194517	10.4087362812619	0.000254440448076146	0.000670087153391306
AT5G66740	1500	-0.293048303003867	-1.17289170597913	-2.27099079917835	0.798446390812893	10.4106951651712	0.000257629091874019	0.00067749386532569
AT1G18040	1662	-0.759974264273196	-1.10960070888924	-1.02992325765075	1.1189366434802	10.3820115750048	0.000258314044094645	0.000678854501806699
AT2G33330	1788	-0.453657903073031	-0.55957535204044	-1.78156654592327	2.09974647496985	10.475689476013	0.000258756199307312	0.000679906245488588
AT4G21390	3083	1.58777359010158	2.28582993324752	2.06970294190031	2.58472064082011	10.7873853495795	0.000262570626923128	0.000688143944136989
AT1G56600	1435	-0.544759652339346	-1.41789366073053	-1.83807634079662	5.94060717926943	11.0252545917757	0.000264804007194634	0.000693548568940439
AT2G26695	937	-1.53751125402078	-1.71487329725049	-1.7800465210317	0.165172544450427	10.3156326171763	0.000268218833956093	0.000701019616501596
AT2G41150	1641	0.0528965682871066	0.639145674295335	1.09968010978772	0.865552896178537	10.2728254119336	0.00027482748942593	0.000715522750381696
AT4G28190	2325	-0.00530498271418802	0.15155826517577	-1.08621296762729	1.82739659039369	10.2608550244126	0.000276707386656743	0.000719723417677072
AT1G06520	2313	1.41342800849721	1.47362055822455	0.800513593873698	2.22734783057953	10.3317106227901	0.000280353567071287	0.000727922182237161
AT5G56230	1013	0.12455584725926	0.5832885919766	1.42321460296945	0.826433686078736	10.2310733308702	0.000281446113513714	0.000730524849730424
AT1G20380	2686	-0.988159725212192	-1.02037408398976	-0.818978280469254	1.95924988635059	10.1935299443312	0.000287547435171204	0.000743741028059321
AT2G43290	996	0.847413066210072	1.60807093632461	1.20973294836017	6.57202248220106	10.7711274579012	0.00028998616713096	0.000749429167802741
AT1G04770	1284	-0.0185778110761049	0.186865056613884	-1.01194162169399	2.74823270459339	10.2089413780323	0.000290113988637869	0.000749542071393902
AT5G15960	829	-1.39974102132338	-0.148464501589174	-1.62477508879682	4.33436025295164	10.767058779474	0.000292081101253814	0.000754143445598306
AT5G43020	2566	-1.36859421295869	-1.00147306116561	-0.880514472977358	2.48205060081334	10.2556213845925	0.00029406540951167	0.000758421084015855
AT3G16720	1575	0.693391477181192	0.923179402374428	1.75186212358204	4.22145792128831	10.6727153862853	0.000296974033686528	0.000764827294447412
AT3G21190	1855	-0.537154795705407	-0.381029142814138	-1.10741381464318	3.66535053252094	10.2555620754733	0.000300884772752641	0.000773424189056629
AT4G18880	2347	0.554345623600445	1.1331833006268	1.5702522396378	5.25910583529361	10.6457425450601	0.000308040720590921	0.000789939233958394
AT3G26680	2416	-1.02944808142167	-0.703256992288368	-0.687759931067708	1.70682027269872	10.0648274534518	0.00030959320221222	0.000793669254706334
AT2G14090	1830	-0.327769658245225	-0.678159344335506	-1.16607313771459	1.46764536867158	10.0602230359661	0.000310415607680711	0.000795400119159095
AT2G39980	2510	0.221348317457248	0.846714813097235	1.4230667058586	3.77135084633063	10.4753834006047	0.000311694347363083	0.000798298085921853
AT2G35343	225	-0.742167491930546	-0.575536641839157	-1.29239915262431	-0.140497839879853	10.0521152608479	0.000311869600803537	0.000798620733168419
AT5G15780	1636	-0.608748461659219	-0.526555456750961	-1.08665519876601	6.53253041034071	10.4585373675603	0.000312107312268537	0.000799103192722935
AT3G02110	1824	-0.564334212425113	-0.412015641632979	-1.20872005496004	4.26669600413317	10.3118182626218	0.000322436375459858	0.000820880668721005
AT3G52290	1907	-0.263175119328763	-0.323296469194409	-1.05883873541454	3.87497447809976	10.1347003009667	0.000324414214082375	0.000825008813374086
AT5G65140	2128	-0.963021073260512	-1.09912956129949	-1.296266049053	1.7048039074732	9.97887116896666	0.000325349395427665	0.000827127474775871
AT5G52310	2663	-0.645326292345682	-0.447672763385127	-1.48108479748481	9.33002373889738	10.4540672464375	0.00032625246164637	0.000829033183741412
AT2G23120	793	0.507171666581699	1.27114121485069	0.886191349845445	7.829140874611	10.4357781156633	0.000326869302266261	0.000830210120957418
ATCG00900	468	-0.869070797942346	-1.02328061928265	-1.27843281214056	3.25733669250152	10.2104083634311	0.00032782154319453	0.000831970326356976
AT5G39785	2394	0.0382487275914292	0.902017837974633	1.05402031429341	3.47043952640087	10.2082949434608	0.000330136945247905	0.000837365351993985
AT3G44220	1092	-1.08559422557138	-0.798377145463902	-1.38601841750531	0.35326797261038	9.95323983434345	0.000330216847230546	0.00083740016320849
AT3G45680	2061	-1.00112650670823	-1.05312708780194	-1.92039811001326	1.59970459575273	10.0210304103393	0.000332055764305015	0.000841536790006471
AT3G06655	300	-1.47533058595055	-2.18668253853136	-3.46621717859878	0.292193635321925	10.1123724262456	0.000336303331237356	0.000850307034222126
AT2G25735	1262	0.953565150643212	1.60361855611388	2.05087692567361	2.63435667514248	10.2724523865114	0.000343605985203432	0.000866338239295585
ATCG00760	114	-0.842550702536755	-0.746726796194812	-1.17369236168409	5.46589793970698	10.31211599158	0.000348105511117089	0.000876319667392771
AT1G61255	692	1.8521903390808	2.0979517846357	0.705319338351752	1.31016566009607	9.99924409100314	0.000350256735838307	0.000881050895193458
AT4G21730	545	-1.69558434994879	-0.873157103733262	0.18189019623159	1.10258838904283	9.86185031087274	0.000352845421478456	0.000886736819026412
AT5G48560	2243	0.853343473030145	0.400752888081246	1.15901670516764	2.28704464298145	9.83167583501467	0.000354418924736561	0.000890001164116121
AT1G51090	1037	-0.799923159723973	-1.08195405078375	-2.03139240171442	4.19819559491565	10.3893819028422	0.000355637340213234	0.000892645868489374
AT1G52000	2717	-1.1750357430771	-1.06953212921627	-1.58995454324347	5.25828338380376	10.3303079551477	0.000367258682301059	0.000917976783475209
ATCG00770	405	-0.860420234019846	-0.789537634771035	-1.16126198631552	6.76365577253619	10.2212144570674	0.000367569930547495	0.000918329869644404
AT3G53750	2205	-0.280940842246815	-0.443321597191222	-1.12550903756208	2.39472145478421	9.74344330249652	0.000373205650315794	0.000930775767171597
AT2G38760	1287	-1.48385753886681	-1.10316237247027	-2.12863471676622	3.14508937081581	10.2029733840732	0.000377154546278442	0.000938946809759556
AT3G50930	2656	0.216164173967012	1.63355302608979	2.65789216514399	5.37782487461622	10.3432400089212	0.000379786040850958	0.0009444824864311
AT1G44900	3184	1.21843590495608	0.782952949379783	0.0448596917842573	1.97934670498678	9.71733647736205	0.000380072224724124	0.000945049178598323
AT1G64690	1703	-0.806091614358737	-0.703722383903028	-1.54709586095468	1.03473830548631	9.69628498794978	0.000383693664524038	0.000953468755127429
AT5G02440	782	-1.43315369912624	-1.55011855361101	-1.77130847068376	0.102948509901306	9.69162981669664	0.0003847464196342	0.000955243359504047
AT4G01440	2170	-0.205780735396559	-0.295235660622963	-1.04817847025202	2.187407330373	9.6892628130808	0.000385282928953998	0.00095609867241731
AT1G31710	2452	-1.27490099055583	-1.13508160268048	-2.77455045656549	3.52255723443318	10.2226111313562	0.000392894932338343	0.000971920582620697
